GC	Num. Positions	Overlapping Reads	Avg. Coverage
0.245714	241676	947861	3.9220319766960725
0.248571	264025	1040932	3.9425508948016286
0.251429	290343	1123633	3.8700192530903106
0.254286	314041	1216229	3.8728350756748324
0.257143	339992	1304383	3.8365108590790373
0.260000	371321	1423011	3.8322933526517486
0.262857	402067	1536271	3.8209328296030263
0.265714	435052	1661992	3.8202145950369153
0.268571	469598	1792287	3.8166410419124444
0.271429	505986	1903520	3.76200132019463
0.274286	543325	2029555	3.7354345925551007
0.277143	581899	2175018	3.73779298469322
0.280000	620395	2315236	3.7318740479855577
0.282857	663209	2460471	3.7099481460595376
0.285714	705513	2630409	3.728363616262209
0.288571	751546	2776837	3.694833050804608
0.291429	800194	2950054	3.6866734816806925
0.294286	847792	3158570	3.72564261045162
0.297143	896630	3464440	3.8638457334686547
0.300000	952187	3641111	3.823945296459624
0.302857	1007306	3679097	3.652412474461584
0.305714	1060750	3857766	3.6368286589677115
0.308571	1110869	3945573	3.551789634961458
0.311429	1158074	4112273	3.5509587470230746
0.314286	1208717	4257242	3.522116425929312
0.317143	1253428	4365415	3.4827808218740923
0.320000	1297782	4489674	3.459497820126955
0.322857	1338416	4591275	3.43037964280164
0.325714	1381228	4722988	3.419412291091695
0.328571	1415649	4848401	3.4248609648295587
0.331429	1441542	4949804	3.4336869824118894
0.334286	1468248	4970636	3.3854199018149522
0.337143	1483748	4969987	3.349616646492531
0.340000	1497480	5000162	3.3390509389107033
0.342857	1509829	5008129	3.3170173575948003
0.345714	1521863	5022861	3.300468570429796
0.348571	1538276	5070539	3.2962478774940256
0.351429	1552784	5107781	3.2894343321414956
0.354286	1567247	5125710	3.270518303751738
0.357143	1574272	5112799	3.247722756931458
0.360000	1585438	5119173	3.2288698769677526
0.362857	1596759	5124646	3.2094048005992137
0.365714	1593591	5089040	3.1934417300298508
0.368571	1591764	5051061	3.173247416074242
0.371429	1588037	5013850	3.157262708614472
0.374286	1583348	4966651	3.136803153823417
0.377143	1580296	4937564	3.124455165361426
0.380000	1571456	4883921	3.1078954803697973
0.382857	1564263	4835091	3.090970636011975
0.385714	1557086	4784559	3.072764767007089
0.388571	1548773	4728857	3.0532925096189047
0.391429	1541010	4672084	3.0318323696796257
0.394286	1532177	4623502	3.017603057610185
0.397143	1525958	4580169	3.0015039732417277
0.400000	1514448	4525902	2.98848293239517
0.402857	1504698	4475235	2.97417488426249
0.405714	1491916	4415821	2.9598321889436137
0.408571	1484881	4371564	2.944050061924154
0.411429	1473187	4329915	2.9391482547701004
0.414286	1460344	4274911	2.9273315054535094
0.417143	1449587	4223777	2.9137795799769175
0.420000	1440936	4176391	2.898387575853473
0.422857	1429200	4123753	2.8853575426812204
0.425714	1421060	4076082	2.868339127130452
0.428571	1408690	4013924	2.8494019266126687
0.431429	1399388	3970833	2.8375497002975587
0.434286	1389136	3933739	2.831788248234874
0.437143	1377404	3880727	2.817421032609169
0.440000	1365767	3831554	2.8054228869199505
0.442857	1350724	3765075	2.7874495455770387
0.445714	1334291	3703397	2.7755542081899676
0.448571	1317265	3638536	2.762189840313073
0.451429	1302479	3577277	2.746514147253046
0.454286	1287437	3522259	2.735869017280069
0.457143	1269720	3461288	2.726024635352676
0.460000	1247789	3384258	2.7122037459859
0.462857	1231936	3333471	2.7058800132474414
0.465714	1209859	3267148	2.700436993071093
0.468571	1186456	3187597	2.6866542037799968
0.471429	1162592	3107891	2.6732430637747377
0.474286	1135528	3023479	2.662619503878372
0.477143	1109855	2951048	2.658949142005037
0.480000	1084475	2882095	2.6575946886742434
0.482857	1057046	2800967	2.6498061579155494
0.485714	1029185	2713546	2.6365969189212826
0.488571	998407	2622555	2.626739395857601
0.491429	970431	2545190	2.6227418538772977
0.494286	943648	2472105	2.6197321458849063
0.497143	918478	2401374	2.614514446725997
0.500000	888118	2320586	2.612925309474642
0.502857	862534	2248794	2.6071946149369185
0.505714	838422	2167185	2.5848379455691766
0.508571	810407	2088545	2.577155676098553
0.511429	781263	2008768	2.5711802555605474
0.514286	749453	1921972	2.5644997084540324
0.517143	722369	1850601	2.5618499686448337
0.520000	694279	1775411	2.5572010675823407
0.522857	664261	1691588	2.5465713025452343
0.525714	632560	1607531	2.541309915264955
0.528571	601221	1534782	2.5527751026660743
0.531429	573349	1463862	2.5531779073478806
0.534286	542879	1385848	2.55277511194944
0.537143	510811	1308476	2.5615658237586896
0.540000	484591	1241240	2.5614177729260343
0.542857	457004	1174940	2.5709621797621027
0.545714	434090	1114110	2.5665415006104726
0.548571	411674	1059158	2.572807609904925
0.551429	390677	1008409	2.5811834328614176
0.554286	371799	955899	2.5710101425770375
0.557143	352837	908287	2.574239663073884
0.560000	332941	858595	2.5788202714595077
0.562857	318431	818424	2.5701768986059776
0.565714	301966	777896	2.576104594557003
0.568571	285130	736225	2.5820678287097114
0.571429	267730	694770	2.5950397788817092
0.574286	253260	656414	2.5918581694701097
0.577143	238905	617526	2.5848182331889245
0.580000	224421	580115	2.5849408032225147
0.582857	210234	539305	2.565260614363043
0.585714	197684	503916	2.5490985613403208
0.588571	183573	468664	2.553011608460939
0.591429	170434	435901	2.5575941420139174
0.594286	159167	407141	2.557948569741215
0.597143	148978	383292	2.572809408100525
0.600000	139422	360743	2.5874180545394556
0.602857	129404	333811	2.5796034125683907
0.605714	120684	311893	2.5843773822544827
0.608571	111698	288845	2.585946033053412
0.611429	103036	266356	2.585077060444893
0.614286	95770	247097	2.580108593505273
0.617143	88991	228753	2.570518367025879
0.620000	81883	209534	2.5589438589206552
0.622857	74015	187301	2.5305816388569884
0.625714	67990	174219	2.5624209442565085
0.628571	62403	159337	2.5533548066599363
0.631429	57062	144765	2.5369773229119206
0.634286	51813	131009	2.5284967093200548
0.637143	46304	117094	2.528809606081548
0.640000	41455	104046	2.5098540586177784
0.642857	36965	90984	2.4613553361287703
0.645714	33123	81146	2.449838480813936
0.648571	30430	75274	2.4736772921459087
0.651429	27358	68159	2.4913736384238616
0.654286	24272	60137	2.4776285431773237
0.657143	21983	53117	2.4162762134376563
0.660000	19866	47522	2.3921272525923687
0.662857	17439	41806	2.397270485692987
0.665714	16011	36955	2.3081006807819624
0.668571	14159	32678	2.307931351084116
0.671429	11937	28335	2.3737119879366677
0.674286	9869	24632	2.4958962407538756
0.677143	8508	20884	2.454630935590033
0.680000	7581	18185	2.3987600580398363
0.682857	6429	15196	2.3636646445792504
0.685714	5296	12667	2.3918051359516617
0.688571	4540	11564	2.547136563876652
0.691429	3760	9563	2.543351063829787
0.694286	3067	7479	2.4385392892076947
0.697143	2465	5652	2.2929006085192696
0.700000	2077	4447	2.141068849301878
0.702857	1692	3301	1.9509456264775413
0.705714	1313	2611	1.9885757806549886
0.708571	1043	2146	2.0575263662511984
0.711429	865	1894	2.1895953757225435
0.714286	780	1773	2.273076923076923
0.717143	737	1580	2.1438263229308006
0.720000	658	1368	2.0790273556231003
0.722857	456	979	2.1469298245614037
0.725714	288	651	2.2604166666666665
0.728571	217	431	1.9861751152073732
0.731429	216	419	1.9398148148148149
0.734286	152	327	2.151315789473684
0.737143	112	249	2.2232142857142856
0.740000	113	258	2.2831858407079646
0.742857	88	173	1.9659090909090908
0.745714	57	154	2.7017543859649122
0.748571	42	116	2.761904761904762
0.751429	40	89	2.225
0.754286	49	72	1.469387755102041
0.757143	29	28	0.9655172413793104
0.760000	7	9	1.2857142857142858
0.762857	29	31	1.0689655172413792
0.765714	26	17	0.6538461538461539
0.768571	27	17	0.6296296296296297
0.771429	23	17	0.7391304347826086
0.774286	19	8	0.42105263157894735
0.777143	26	23	0.8846153846153846
0.780000	1	3	3.0
