GC	Num. Positions	Overlapping Reads	Avg. Coverage
0.202857	53563	151020	2.8194835987528704
0.205714	61594	175525	2.8497093872779815
0.208571	68081	189309	2.7806436450698433
0.211429	75847	206898	2.7278336651416666
0.214286	82496	220901	2.6777177075252134
0.217143	90121	241751	2.6825157288534305
0.220000	98123	265849	2.709344394280648
0.222857	109920	293940	2.6741266375545854
0.225714	120415	321459	2.66959265872192
0.228571	134897	361062	2.676575461277864
0.231429	147441	391606	2.6560183395392056
0.234286	163418	429117	2.6258857653379675
0.237143	181928	478063	2.6277593333626488
0.240000	199533	524594	2.629108969443651
0.242857	220462	579802	2.629940760766028
0.245714	241676	632067	2.615348648603916
0.248571	264025	696776	2.6390531199697
0.251429	290343	749065	2.5799313226080876
0.254286	314041	806171	2.567088373811063
0.257143	339992	860095	2.529750700016471
0.260000	371321	934463	2.5165907664796765
0.262857	402067	1007236	2.505144664943902
0.265714	435052	1089829	2.50505456818955
0.268571	469598	1171816	2.4953598609874827
0.271429	505986	1243296	2.457174704438463
0.274286	543325	1321928	2.4330336354852067
0.277143	581899	1410572	2.4240839045951272
0.280000	620395	1497939	2.41449237985477
0.282857	663209	1581145	2.384082544115053
0.285714	705513	1685400	2.3888999919207725
0.288571	751546	1778886	2.3669688881319306
0.291429	800194	1885894	2.3567959769755835
0.294286	847792	2024547	2.388023241549814
0.297143	896630	2217265	2.472887367141407
0.300000	952187	2324746	2.4414805075053536
0.302857	1007306	2344619	2.327613456089808
0.305714	1060750	2455312	2.3146943200565637
0.308571	1110869	2508907	2.2585084289866764
0.311429	1158074	2612733	2.2561019416721213
0.314286	1208717	2704783	2.237730585405848
0.317143	1253428	2767839	2.208215390114151
0.320000	1297782	2840550	2.188772844745882
0.322857	1338416	2894086	2.162321729566891
0.325714	1381228	2967142	2.1481913196083484
0.328571	1415649	3039213	2.1468690332137417
0.331429	1441542	3095217	2.1471570027095983
0.334286	1468248	3101207	2.1121820019506243
0.337143	1483748	3092578	2.084301377322834
0.340000	1497480	3103343	2.0723769265699707
0.342857	1509829	3106065	2.057229659782664
0.345714	1521863	3097079	2.035057689161245
0.348571	1538276	3114614	2.0247432840400554
0.351429	1552784	3121275	2.0101153798596587
0.354286	1567247	3128659	1.9962769110421013
0.357143	1574272	3117541	1.980306452760387
0.360000	1585438	3116875	1.9659393807894097
0.362857	1596759	3109006	1.947072789318864
0.365714	1593591	3080598	1.9331170921522525
0.368571	1591764	3046664	1.9140174045901277
0.371429	1588037	3014702	1.8983827203018568
0.374286	1583348	2982012	1.8833585541523405
0.377143	1580296	2954589	1.8696427757837772
0.380000	1571456	2918350	1.8570994033558688
0.382857	1564263	2879390	1.8407326645199689
0.385714	1557086	2833207	1.8195571728215396
0.388571	1548773	2787246	1.7996478502659847
0.391429	1541010	2747450	1.7828891441327441
0.394286	1532177	2709655	1.7684999840096804
0.397143	1525958	2678078	1.7550142271281386
0.400000	1514448	2636416	1.7408428681605443
0.402857	1504698	2597564	1.7263025537350352
0.405714	1491916	2557352	1.7141394019502438
0.408571	1484881	2529327	1.7033870054233302
0.411429	1473187	2499786	1.696855864191036
0.414286	1460344	2458350	1.6834047320357395
0.417143	1449587	2418559	1.668446943853663
0.420000	1440936	2383704	1.6542747214310698
0.422857	1429200	2346866	1.642083683179401
0.425714	1421060	2319423	1.6321780924098912
0.428571	1408690	2284605	1.6217940071981771
0.431429	1399388	2258830	1.6141556165981128
0.434286	1389136	2231181	1.60616455120305
0.437143	1377404	2197756	1.595578348835926
0.440000	1365767	2165971	1.585900816171426
0.442857	1350724	2128148	1.5755609584193366
0.445714	1334291	2087030	1.5641490499448771
0.448571	1317265	2044830	1.552330017118803
0.451429	1302479	2009427	1.5427711310508654
0.454286	1287437	1972133	1.5318287419112546
0.457143	1269720	1936770	1.5253520461204044
0.460000	1247789	1894241	1.518077976324523
0.462857	1231936	1866295	1.5149285352485844
0.465714	1209859	1826531	1.5097056764465941
0.468571	1186456	1784161	1.5037734226975126
0.471429	1162592	1739351	1.4960975131430458
0.474286	1135528	1692259	1.4902838151062765
0.477143	1109855	1647073	1.4840434110762217
0.480000	1084475	1610231	1.4848023237050185
0.482857	1057046	1563794	1.4794001396344152
0.485714	1029185	1511406	1.4685464712369496
0.488571	998407	1462294	1.4646271510516253
0.491429	970431	1421114	1.4644152958839938
0.494286	943648	1379219	1.461582072976364
0.497143	918478	1338255	1.4570354434183508
0.500000	888118	1296010	1.4592768078115745
0.502857	862534	1255050	1.4550730753802168
0.505714	838422	1212958	1.4467153772205406
0.508571	810407	1172788	1.4471592668868853
0.511429	781263	1129191	1.4453404295352525
0.514286	749453	1082414	1.444272022395
0.517143	722369	1044280	1.4456323568702423
0.520000	694279	1001105	1.4419347265292484
0.522857	664261	952397	1.4337692563615807
0.525714	632560	911384	1.4407866447451625
0.528571	601221	868166	1.44400478359871
0.531429	573349	828551	1.4451076046177809
0.534286	542879	785239	1.4464346567098745
0.537143	510811	737289	1.4433694654187166
0.540000	484591	705588	1.456048502757996
0.542857	457004	666572	1.4585692904219656
0.545714	434090	635189	1.4632656822317953
0.548571	411674	603422	1.4657763181546564
0.551429	390677	576922	1.4767237385359262
0.554286	371799	550487	1.4806037670892067
0.557143	352837	525029	1.4880213809776186
0.560000	332941	498514	1.4973043271931064
0.562857	318431	476220	1.4955202225913935
0.565714	301966	453124	1.5005795354443878
0.568571	285130	428389	1.5024339774839548
0.571429	267730	404404	1.5104919134949388
0.574286	253260	381549	1.5065505804311774
0.577143	238905	361553	1.513375609551914
0.580000	224421	341528	1.5218183681562778
0.582857	210234	317750	1.5114110943044416
0.585714	197684	302176	1.5285809676048643
0.588571	183573	282023	1.5362989110599052
0.591429	170434	263577	1.5465048053792083
0.594286	159167	247719	1.5563464788555417
0.597143	148978	234505	1.5740914765938594
0.600000	139422	219597	1.5750527176485778
