GC	Num. Positions	Overlapping Reads	Avg. Coverage
0.000000	523	514	0.982791586998088
0.002857	313	731	2.3354632587859423
0.005714	219	639	2.9178082191780823
0.008571	314	376	1.197452229299363
0.011429	172	4014	23.337209302325583
0.014286	67	557	8.313432835820896
0.017143	81	377	4.654320987654321
0.020000	246	658	2.6747967479674797
0.022857	313	954	3.047923322683706
0.025714	369	1342	3.6368563685636857
0.028571	289	1238	4.283737024221454
0.031429	415	1292	3.113253012048193
0.034286	558	1896	3.3978494623655915
0.037143	660	1750	2.6515151515151514
0.040000	541	1964	3.6303142329020335
0.042857	605	2387	3.9454545454545453
0.045714	754	3182	4.220159151193634
0.048571	749	3746	5.001335113484646
0.051429	897	4706	5.246376811594203
0.054286	864	3995	4.623842592592593
0.057143	1053	5232	4.968660968660969
0.060000	1289	6768	5.250581846392552
0.062857	1252	5966	4.76517571884984
0.065714	1176	7200	6.122448979591836
0.068571	1310	6733	5.139694656488549
0.071429	1612	11796	7.317617866004963
0.074286	1863	15233	8.176596886741814
0.077143	2000	14007	7.0035
0.080000	2130	13933	6.541314553990611
0.082857	2337	14246	6.0958493795464275
0.085714	2204	10474	4.752268602540835
0.088571	2588	29762	11.5
0.091429	2792	18707	6.700214899713467
0.094286	2837	14325	5.049347902714135
0.097143	3112	16446	5.2847043701799485
0.100000	3359	17656	5.2563262875855905
0.102857	3692	20503	5.553358613217768
0.105714	4193	27792	6.628189840209874
0.108571	4506	30274	6.718597425654683
0.111429	4632	26330	5.684369602763385
0.114286	5098	60949	11.95547273440565
0.117143	5494	96841	17.62668365489625
0.120000	5686	60773	10.688181498417165
0.122857	5865	47528	8.103665814151748
0.125714	6483	58772	9.065556069720808
0.128571	7644	86401	11.303113553113553
0.131429	8641	98003	11.341627126489989
0.134286	9093	158341	17.41350489387441
0.137143	9813	91282	9.302150208906552
0.140000	10166	79568	7.826873893370057
0.142857	11663	83405	7.151247534939553
0.145714	12339	104171	8.442418348326445
0.148571	12899	147248	11.415458562679277
0.151429	14486	164996	11.390031754797736
0.154286	15217	170820	11.225602944075705
0.157143	16746	925725	55.280365460408454
0.160000	18906	588172	31.110335343277267
0.162857	21179	166630	7.867699135936541
0.165714	24545	275834	11.237889590547972
0.168571	29384	200178	6.812482983936836
0.171429	32374	277968	8.586149379131403
0.174286	34309	228757	6.667550788422862
0.177143	37001	258532	6.987162509121375
0.180000	38551	272529	7.069310783118467
0.182857	41541	609576	14.674081028381599
0.185714	44435	513141	11.548126476876336
0.188571	48826	358561	7.343648875599066
0.191429	53444	320002	5.987613202604596
0.194286	59326	442822	7.4642146782186565
0.197143	64875	381744	5.884300578034682
0.200000	71049	435681	6.132120086137736
0.202857	78865	484105	6.138401065111266
0.205714	85402	462099	5.410868597925107
0.208571	91872	492193	5.357377655869035
0.211429	101391	522409	5.1524198400252486
0.214286	108785	575291	5.2883301925816975
0.217143	120556	645254	5.352317595142506
0.220000	132094	679410	5.143382742592396
0.222857	146683	790369	5.388279487057123
0.225714	161281	850705	5.274675876265648
0.228571	177970	981040	5.512389728605945
0.231429	196076	1051638	5.3634203064118
0.234286	215612	1134618	5.2623137858746265
0.237143	233994	1211965	5.179470413771293
0.240000	257206	1297632	5.045107812414951
0.242857	280293	1390606	4.961258397462655
0.245714	308586	1528093	4.951919400102403
0.248571	335630	1671230	4.979382057622978
0.251429	364435	1771818	4.86182172403858
0.254286	394196	1911872	4.850054287714741
0.257143	429008	2060788	4.803612053854474
0.260000	463578	2221994	4.793139450103327
0.262857	503051	2370574	4.712392978047951
0.265714	543198	2569176	4.729722863486242
0.268571	585381	2740033	4.680768593445978
0.271429	633660	2935334	4.632348578101821
0.274286	686463	3157496	4.599659413544503
0.277143	749090	3436156	4.587107023188135
0.280000	820652	3752988	4.573178399613965
0.282857	900871	4093918	4.544399808629648
0.285714	990735	4475694	4.517549092340535
0.288571	1097673	4987374	4.54358811777278
0.291429	1215925	5479556	4.506491765528302
0.294286	1345684	6106324	4.537710190505349
0.297143	1491092	6839057	4.5866096793490945
0.300000	1643292	7520630	4.576563386178476
0.302857	1798155	8264501	4.596100447403033
0.305714	1950424	8959170	4.593447373494174
0.308571	2083281	9562950	4.590331309122485
0.311429	2203449	10135107	4.5996558123196865
0.314286	2308804	10616001	4.598052065051863
0.317143	2379810	10889254	4.57568209226787
0.320000	2422059	10998552	4.540992601749173
0.322857	2443228	11030516	4.514730512256736
0.325714	2443437	10849858	4.440408326468004
0.328571	2421104	10657759	4.402024448350835
0.331429	2387181	10329737	4.3271695778409764
0.334286	2348943	9974924	4.246558558466511
0.337143	2307585	9667934	4.189632884595801
0.340000	2268403	9317248	4.107404195815294
0.342857	2242330	9059423	4.0401827563293535
0.345714	2216598	8850225	3.9927063906039795
0.348571	2208857	8699017	3.9382436255493225
0.351429	2207194	8604209	3.898256791201861
0.354286	2210945	8543965	3.86439508897779
0.357143	2223026	8501068	3.824097423961753
0.360000	2234977	8487168	3.797429682721567
0.362857	2249738	8458543	3.759790251131465
0.365714	2265449	8458479	3.7336876707442985
0.368571	2282592	8500491	3.724051867350801
0.371429	2296714	8514259	3.7071481255393577
