GC	Num. Positions	Overlapping Reads	Avg. Coverage
0.314286	1208717	7048735	5.831584233530264
0.317143	1253428	7232899	5.770494196714929
0.320000	1297782	7438869	5.731986574016283
0.322857	1338416	7603902	5.681269500663471
0.325714	1381228	7816336	5.6589759257704015
0.328571	1415649	8036748	5.677076733003732
0.331429	1441542	8199818	5.688226912570012
0.334286	1468248	8250327	5.619164473576671
0.337143	1483748	8254845	5.563508762943573
0.340000	1497480	8303819	5.545195261372439
0.342857	1509829	8319485	5.510216719906691
0.345714	1521863	8339241	5.479626615536352
0.348571	1538276	8382161	5.449061806853907
0.351429	1552784	8422602	5.42419422147575
0.354286	1567247	8458077	5.396773450515458
0.357143	1574272	8440065	5.361249517237174
0.360000	1585438	8454508	5.332600833334385
0.362857	1596759	8459435	5.297878389913569
0.365714	1593591	8404788	5.274118641483292
0.368571	1591764	8357540	5.25048939415642
0.371429	1588037	8296642	5.224463913624179
0.374286	1583348	8230861	5.198390372804968
0.377143	1580296	8178176	5.175091248728086
0.380000	1571456	8086100	5.145610185713122
0.382857	1564263	8009001	5.1199836600367075
0.385714	1557086	7912477	5.081592795773644
0.388571	1548773	7824514	5.052072834430869
0.391429	1541010	7745204	5.026056936684382
0.394286	1532177	7650433	4.993178333834798
0.397143	1525958	7564574	4.957262257545752
0.400000	1514448	7464229	4.928679624523259
0.402857	1504698	7389694	4.911081160472068
0.405714	1491916	7283364	4.881886111550516
0.408571	1484881	7204659	4.852011036574648
0.411429	1473187	7130564	4.840230059048851
0.414286	1460344	7026302	4.811401971042439
0.417143	1449587	6927679	4.7790708663916
0.420000	1440936	6842769	4.748836173154117
0.422857	1429200	6748786	4.722072488105233
0.425714	1421060	6682200	4.702264506776632
0.428571	1408690	6582029	4.6724467412986534
0.431429	1399388	6510450	4.6523551724039365
0.434286	1389136	6439027	4.635274731919697
0.437143	1377404	6341350	4.603841719640715
0.440000	1365767	6263332	4.585944747530142
0.442857	1350724	6162961	4.562709332180371
0.445714	1334291	6054388	4.537531917700112
0.448571	1317265	5952672	4.518963154718299
0.451429	1302479	5847458	4.489483515665127
0.454286	1287437	5752888	4.46848117616629
0.457143	1269720	5648942	4.448966701319976
0.460000	1247789	5535252	4.436048081847171
0.462857	1231936	5448994	4.423114512442205
0.465714	1209859	5323158	4.39981683816048
0.468571	1186456	5197921	4.381048264748124
0.471429	1162592	5064601	4.3563012647601225
0.474286	1135528	4930737	4.342241670835065
0.477143	1109855	4796592	4.321818615945326
0.480000	1084475	4660157	4.2971548445100165
0.482857	1057046	4526551	4.28226491562335
0.485714	1029185	4384291	4.259963952059153
0.488571	998407	4234512	4.2412683404663625
0.491429	970431	4108067	4.233239663613384
0.494286	943648	3984666	4.222619027433958
0.497143	918478	3872140	4.215822262482063
0.500000	888118	3740703	4.21194368315922
0.502857	862534	3621374	4.198528985524049
0.505714	838422	3501282	4.176037842518445
0.508571	810407	3374076	4.163433928877712
0.511429	781263	3246762	4.155786207717504
0.514286	749453	3104326	4.142122321212938
0.517143	722369	2988945	4.137698323156171
0.520000	694279	2869389	4.132904783235558
0.522857	664261	2730534	4.110634223595846
0.525714	632560	2594231	4.101161945111926
0.528571	601221	2462562	4.095934772737479
0.531429	573349	2348665	4.09639678450647
0.534286	542879	2215148	4.080371500831677
0.537143	510811	2080481	4.072897803688644
0.540000	484591	1976756	4.079225573731249
0.542857	457004	1859393	4.068658042380373
0.545714	434090	1765589	4.067333963003064
0.548571	411674	1678986	4.078435849725754
0.551429	390677	1599623	4.09448982151496
0.554286	371799	1526078	4.104578011237255
0.557143	352837	1451074	4.11259023288374
0.560000	332941	1366525	4.104405885727501
0.562857	318431	1301848	4.088320546680443
0.565714	301966	1234955	4.089715398422339
0.568571	285130	1170251	4.1042717356995055
0.571429	267730	1099717	4.107559855077877
0.574286	253260	1035406	4.088312406222854
0.577143	238905	978570	4.096063288754944
0.580000	224421	924812	4.120879953302053
0.582857	210234	867224	4.125041620289772
0.585714	197684	818255	4.139207017259869
0.588571	183573	762804	4.155316958376232
0.591429	170434	708554	4.157351232735253
0.594286	159167	664463	4.174627906538416
0.597143	148978	619064	4.15540549611352
0.600000	139422	577374	4.141197228557903
0.602857	129404	533683	4.124161540601527
0.605714	120684	497443	4.121863710185277
0.608571	111698	462499	4.140620243871869
0.611429	103036	427505	4.149083815365503
0.614286	95770	395994	4.13484389683617
0.617143	88991	367238	4.126686968345114
0.620000	81883	337163	4.1176190418035485
0.622857	74015	303538	4.101033574275485
0.625714	67990	279952	4.11754669804383
0.628571	62403	257102	4.1200262807877825
0.631429	57062	236040	4.136553222810276
0.634286	51813	214640	4.1425896975662475
0.637143	46304	192913	4.166227539737387
0.640000	41455	170716	4.118103968158244
0.642857	36965	152717	4.131394562423915
0.645714	33123	136145	4.110285904054584
0.648571	30430	123903	4.071738416036806
0.651429	27358	112463	4.110790262446085
0.654286	24272	98662	4.064848384970336
0.657143	21983	87895	3.998316881226402
0.660000	19866	79084	3.9808718413369575
