GC	Num. Positions	Overlapping Reads	Avg. Coverage
0.000000	401	3494	8.713216957605985
0.002857	106	647	6.10377358490566
0.005714	47	201	4.276595744680851
0.008571	54	335	6.203703703703703
0.011429	20	81	4.05
0.014286	95	429	4.515789473684211
0.017143	68	327	4.8088235294117645
0.020000	45	277	6.155555555555556
0.022857	33	194	5.878787878787879
0.025714	78	605	7.756410256410256
0.028571	129	1328	10.294573643410853
0.031429	119	1979	16.630252100840337
0.034286	265	4958	18.70943396226415
0.037143	139	1278	9.194244604316546
0.040000	220	2155	9.795454545454545
0.042857	143	1181	8.258741258741258
0.045714	223	2109	9.457399103139014
0.048571	253	3563	14.08300395256917
0.051429	265	3124	11.788679245283019
0.054286	249	2343	9.409638554216867
0.057143	264	2273	8.609848484848484
0.060000	331	3491	10.546827794561933
0.062857	346	4316	12.473988439306359
0.065714	375	3828	10.208
0.068571	471	4530	9.617834394904458
0.071429	452	3451	7.634955752212389
0.074286	520	3051	5.867307692307692
0.077143	556	3742	6.73021582733813
0.080000	582	4103	7.049828178694158
0.082857	799	5689	7.1201501877346685
0.085714	900	7539	8.376666666666667
0.088571	1021	9696	9.496571988246817
0.091429	1188	7468	6.286195286195286
0.094286	1213	8174	6.738664468260511
0.097143	1308	9603	7.341743119266055
0.100000	1469	8806	5.994554118447923
0.102857	1590	9766	6.142138364779874
0.105714	1766	13328	7.546998867497169
0.108571	1724	13360	7.749419953596288
0.111429	1762	12117	6.876844494892168
0.114286	1824	11862	6.503289473684211
0.117143	2132	13536	6.348968105065666
0.120000	2159	13817	6.399722093561834
0.122857	2675	21124	7.896822429906542
0.125714	3186	29511	9.26271186440678
0.128571	3458	26412	7.637941006362059
0.131429	3515	26099	7.425035561877667
0.134286	4163	34458	8.27720393946673
0.137143	4088	27012	6.607632093933463
0.140000	4560	30378	6.661842105263158
0.142857	5073	34121	6.726000394244037
0.145714	5125	32243	6.291317073170732
0.148571	5600	36427	6.504821428571429
0.151429	6185	39705	6.419563459983832
0.154286	7087	42509	5.998165655425427
0.157143	7962	47973	6.025244913338357
0.160000	9103	54760	6.0155992529935185
0.162857	11298	132138	11.695698353690918
0.165714	15826	112551	7.111778086692784
0.168571	19339	129068	6.67397486943482
0.171429	19973	121788	6.097631802933961
0.174286	20554	126915	6.174710518633843
0.177143	21690	136777	6.305993545412632
0.180000	22535	137800	6.11493232749057
0.182857	23699	135733	5.727372462973121
0.185714	26908	159365	5.92258807789505
0.188571	29749	180965	6.083061615516488
0.191429	33720	204802	6.073606168446026
0.194286	38012	229906	6.048247921708934
0.197143	42734	261337	6.115435016614406
0.200000	47142	277498	5.886428238089177
0.202857	53563	313329	5.849728357261543
0.205714	61594	367511	5.96666883137968
0.208571	68081	399138	5.8626929686696725
0.211429	75847	432878	5.707252758843461
0.214286	82496	473372	5.738120636152056
0.217143	90121	516810	5.734623450694067
0.220000	98123	561867	5.726149832353271
0.222857	109920	631449	5.744623362445415
0.225714	120415	694351	5.766316488809534
0.228571	134897	773861	5.73668057851546
0.231429	147441	842011	5.710833485936748
0.234286	163418	929018	5.684918430038307
0.237143	181928	1031657	5.670688404203861
0.240000	199533	1129472	5.660577448341878
0.242857	220462	1235284	5.603160635392948
0.245714	241676	1356166	5.611504659130406
0.248571	264025	1489822	5.642730802007386
0.251429	290343	1617733	5.571799561208639
0.254286	314041	1751066	5.575915246735299
0.257143	339992	1875010	5.514865055648368
0.260000	371321	2045279	5.508115619639073
0.262857	402067	2213969	5.506467827501386
0.265714	435052	2399206	5.514756856651618
0.268571	469598	2591864	5.51932503971482
0.271429	505986	2772198	5.478803761368892
0.274286	543325	2946075	5.422307090599549
0.277143	581899	3161468	5.433018444781655
0.280000	620395	3362406	5.419782557886508
0.282857	663209	3571182	5.3847007504421684
0.285714	705513	3803861	5.391624250722524
0.288571	751546	4010266	5.336022013289939
0.291429	800194	4255769	5.318421532778301
0.294286	847792	4543449	5.359155311680223
0.297143	896630	4941852	5.511584488585035
0.300000	952187	5199111	5.460178515354652
0.302857	1007306	5302188	5.263731179998928
0.305714	1060750	5561260	5.242762196559038
0.308571	1110869	5725516	5.154087475660947
0.311429	1158074	5956862	5.1437662878192585
0.314286	1208717	6178151	5.111329616444544
0.317143	1253428	6339304	5.057573310952045
0.320000	1297782	6510285	5.016470408743533
0.322857	1338416	6643400	4.963628647595367
0.325714	1381228	6843765	4.954840909683267
0.328571	1415649	7039773	4.972823771994329
0.331429	1441542	7182072	4.982214878234557
0.334286	1468248	7243658	4.933538475788831
0.337143	1483748	7237382	4.877770349142846
0.340000	1497480	7278720	4.860645885086946
0.342857	1509829	7310531	4.841959586151809
0.345714	1521863	7351693	4.830719322304307
0.348571	1538276	7398022	4.809294300892688
0.351429	1552784	7446135	4.7953450061309235
0.354286	1567247	7481623	4.773735728956572
0.357143	1574272	7472277	4.7464967934384905
0.360000	1585438	7482561	4.7195544701211904
0.362857	1596759	7484639	4.687394278034444
0.365714	1593591	7435840	4.666090609196463
0.368571	1591764	7396721	4.646870390334246
0.371429	1588037	7335715	4.619360254200626
0.374286	1583348	7270659	4.591952621912555
0.377143	1580296	7230802	4.575599761057422
0.380000	1571456	7152622	4.551589099535717
0.382857	1564263	7091696	4.533570122159765
0.385714	1557086	7019613	4.508172958975933
0.388571	1548773	6930939	4.475116108041656
0.391429	1541010	6843900	4.44117818833103
0.394286	1532177	6777291	4.423308142597102
0.397143	1525958	6718463	4.40278369391556
0.400000	1514448	6635908	4.381733806641099
0.402857	1504698	6586312	4.3771653846818435
0.405714	1491916	6504913	4.360106735231742
0.408571	1484881	6438060	4.335741382642784
0.411429	1473187	6368693	4.323071680648825
0.414286	1460344	6282365	4.301976109738527
0.417143	1449587	6194002	4.272942569159354
0.420000	1440936	6124572	4.250412232049168
0.422857	1429200	6051121	4.233921774419255
0.425714	1421060	5988958	4.214430073325546
0.428571	1408690	5893413	4.183612434247421
0.431429	1399388	5815313	4.155611595926219
0.434286	1389136	5753719	4.141940745902489
0.437143	1377404	5675275	4.120268998783218
0.440000	1365767	5600244	4.100438801054645
0.442857	1350724	5509590	4.078990230424572
0.445714	1334291	5427315	4.067564721638683
0.448571	1317265	5328409	4.0450547156418795
0.451429	1302479	5247250	4.028663801873197
0.454286	1287437	5166662	4.0131377302345665
0.457143	1269720	5067361	3.9909279211164668
0.460000	1247789	4962885	3.9773431245186486
0.462857	1231936	4884353	3.96477820276378
0.465714	1209859	4791622	3.9604796922616603
0.468571	1186456	4682742	3.9468315723465515
0.471429	1162592	4566479	3.927843129834026
0.474286	1135528	4445064	3.9145349123931776
0.477143	1109855	4335494	3.9063607408174943
0.480000	1084475	4216551	3.888103460199636
0.482857	1057046	4102566	3.8811612739653714
0.485714	1029185	3980557	3.867678794385849
0.488571	998407	3851765	3.8579106516681074
0.491429	970431	3734296	3.8480798737880386
0.494286	943648	3626056	3.842593848553698
0.497143	918478	3521989	3.834592663079573
0.500000	888118	3394741	3.8223986001860113
0.502857	862534	3285756	3.8094220053934107
0.505714	838422	3186972	3.8011550269434724
0.508571	810407	3069752	3.7879139740895624
0.511429	781263	2950650	3.776769154561268
0.514286	749453	2824132	3.768257649245516
0.517143	722369	2719239	3.764335125123033
0.520000	694279	2607502	3.7556976374051354
0.522857	664261	2487206	3.7443203800915605
0.525714	632560	2364928	3.738661945111926
0.528571	601221	2248159	3.7393221460993544
0.531429	573349	2143764	3.7390210848889596
0.534286	542879	2030732	3.740671494016162
0.537143	510811	1910731	3.740583111953345
0.540000	484591	1811876	3.7389798820035867
0.542857	457004	1708336	3.7381204540879294
0.545714	434090	1628405	3.7513073325808013
0.548571	411674	1548201	3.760745152717927
